75	0.007025999
90	0.011224
105	0.018404999
120	0.028243999
135	0.040717986
150	0.055642017
165	0.072685001
180	0.091135008
195	0.110260986
210	0.130250004
225	0.150835979
240	0.172231002
255	0.194743991
270	0.218636046
285	0.243257001
300	0.269084064
315	0.295726067
330	0.322644926
345	0.350030988
360	0.377662987
375	0.404514042
390	0.430873049
405	0.457038849
420	0.482117899
435	0.506410991
450	0.530209126
465	0.553086992
480	0.57442777
495	0.594959049
510	0.61464707
525	0.633153891
540	0.650815304
555	0.668129142
570	0.684446034
585	0.699512099
600	0.713985928
615	0.727395954
630	0.740447031
645	0.753413063
660	0.765402878
675	0.777554072
690	0.788689939
705	0.799581921
720	0.809522101
735	0.820732979
750	0.830791132
765	0.841598929
780	0.850240114
795	0.859528957
810	0.867939341
825	0.876405828
840	0.884007953
855	0.891964908
870	0.898488006
885	0.90450297
900	0.909266913
915	0.915400299
930	0.921012182
945	0.925904874
960	0.929626528
975	0.934712378
990	0.938478724
1005	0.942424842
1020	0.945831825
1035	0.94911282
1050	0.950761955
1065	0.951708899
1080	0.954324996
1095	0.957314084
1110	0.960804081
1125	0.964753872
1140	0.969080076
1155	0.97210581
1170	0.97499101
1185	0.977162004
1200	0.979674877
1215	0.982254864
1230	0.985122184
1245	0.987862104
1260	0.990065986
1275	0.992469054
1290	0.994899066
1305	0.995562004
1320	0.997422059
1335	1.000579996
1350	1.004551232
1365	1.006656964
1380	1
1395	1
1410	1
1425	1
1440	1
1455	1
1470	1
1485	1
1500	1
1515	1
1530	1
1545	1
1560	1
1575	1
1590	1
1605	1
1620	1
1635	1
1650	1
1665	1
1680	1
1695	1
1710	1
1725	1
1740	1
1755	1
