15	0.00100000000000000	0.00100000000000000	0.00100000000000000	0.00100000000000000	0.00100000000000000
30	0.00100000000000000	0.00100000000000000	0.00100000000000000	0.00100000000000000	0.00100000000000000
45	0.00100000000000000	0.00100000000000000	0.00100000000000000	0.00100000000000000	0.00100000000000000
60	0.00100000000000000	0.00100000000000000	0.00100000000000000	0.00100000000000000	0.00100000000000000
75	0.00100000000000000	0.00100000000000000	0.00100000000000000	0.00100000000000000	0.00100000000000000
90	0.0348480000000000	0.0348480000000000	0.0348480000000000	0.0348480000000000	0.0348480000000000
105	0.0835680000000000	0.0835680000000000	0.0835680000000000	0.0835680000000000	0.0835680000000000
120	0.134632000000000	0.134632000000000	0.134632000000000	0.134632000000000	0.134632000000000
135	0.184396000000000	0.184396000000000	0.184396000000000	0.184396000000000	0.184396000000000
150	0.231466000000000	0.231466000000000	0.231466000000000	0.231466000000000	0.231466000000000
165	0.275360000000000	0.275360000000000	0.275360000000000	0.275360000000000	0.275360000000000
180	0.316006000000000	0.316006000000000	0.316006000000000	0.316006000000000	0.316006000000000
195	0.353525000000000	0.353525000000000	0.353525000000000	0.353525000000000	0.353525000000000
210	0.388118000000000	0.388118000000000	0.388118000000000	0.388118000000000	0.388118000000000
225	0.420018000000000	0.420018000000000	0.420018000000000	0.420018000000000	0.420018000000000
240	0.449460000000000	0.449460000000000	0.449460000000000	0.449460000000000	0.449460000000000
255	0.476670000000000	0.476670000000000	0.476670000000000	0.476670000000000	0.476670000000000
270	0.501855000000000	0.501855000000000	0.501855000000000	0.501855000000000	0.501855000000000
285	0.525208000000000	0.525208000000000	0.525208000000000	0.525208000000000	0.525208000000000
300	0.546900000000000	0.546900000000000	0.546900000000000	0.546900000000000	0.546900000000000
315	0.567088000000000	0.567088000000000	0.567088000000000	0.567088000000000	0.567088000000000
330	0.585908000000000	0.585908000000000	0.585908000000000	0.585908000000000	0.585908000000000
345	0.590165000000000	0.590165000000000	0.590165000000000	0.590165000000000	0.590165000000000
360	0.587161000000000	0.587161000000000	0.587161000000000	0.587161000000000	0.587161000000000
375	0.586125000000000	0.586125000000000	0.586125000000000	0.586125000000000	0.586125000000000
390	0.589605000000000	0.589605000000000	0.589605000000000	0.589605000000000	0.589605000000000
405	0.593016000000000	0.593016000000000	0.593016000000000	0.593016000000000	0.593016000000000
420	0.594804000000000	0.594804000000000	0.594804000000000	0.594804000000000	0.594804000000000
435	0.597383000000000	0.597383000000000	0.597383000000000	0.597383000000000	0.597383000000000
450	0.600378000000000	0.600378000000000	0.600378000000000	0.600378000000000	0.600378000000000
465	0.603997000000000	0.603997000000000	0.603997000000000	0.603997000000000	0.603997000000000
480	0.608791000000000	0.608791000000000	0.608791000000000	0.608791000000000	0.608791000000000
495	0.613322000000000	0.613322000000000	0.613322000000000	0.613322000000000	0.613322000000000
510	0.617789000000000	0.617789000000000	0.617789000000000	0.617789000000000	0.617789000000000
525	0.623177000000000	0.623177000000000	0.623177000000000	0.623177000000000	0.623177000000000
540	0.629607000000000	0.629607000000000	0.629607000000000	0.629607000000000	0.629607000000000
555	0.636179000000000	0.636179000000000	0.636179000000000	0.636179000000000	0.636179000000000
570	0.643303000000000	0.643303000000000	0.643303000000000	0.643303000000000	0.643303000000000
585	0.651005000000000	0.651005000000000	0.651005000000000	0.651005000000000	0.651005000000000
600	0.659531000000000	0.659531000000000	0.659531000000000	0.659531000000000	0.659531000000000
615	0.666605000000000	0.666605000000000	0.666605000000000	0.666605000000000	0.666605000000000
630	0.673515000000000	0.673515000000000	0.673515000000000	0.673515000000000	0.673515000000000
645	0.680928000000000	0.680928000000000	0.680928000000000	0.680928000000000	0.680928000000000
660	0.686854000000000	0.686854000000000	0.686854000000000	0.686854000000000	0.686854000000000
675	0.691997000000000	0.691997000000000	0.691997000000000	0.691997000000000	0.691997000000000
690	0.698351000000000	0.698351000000000	0.698351000000000	0.698351000000000	0.698351000000000
705	0.705055000000000	0.705055000000000	0.705055000000000	0.705055000000000	0.705055000000000
720	0.711084000000000	0.711084000000000	0.711084000000000	0.711084000000000	0.711084000000000
735	0.716989000000000	0.716989000000000	0.716989000000000	0.716989000000000	0.716989000000000
750	0.722480000000000	0.722480000000000	0.722480000000000	0.722480000000000	0.722480000000000
765	0.728483000000000	0.728483000000000	0.728483000000000	0.728483000000000	0.728483000000000
780	0.733929000000000	0.733929000000000	0.733929000000000	0.733929000000000	0.733929000000000
795	0.740210000000000	0.740210000000000	0.740210000000000	0.740210000000000	0.740210000000000
810	0.747115000000000	0.747115000000000	0.747115000000000	0.747115000000000	0.747115000000000
825	0.751201000000000	0.751201000000000	0.751201000000000	0.751201000000000	0.751201000000000
840	0.754963000000000	0.754963000000000	0.754963000000000	0.754963000000000	0.754963000000000
855	0.760376000000000	0.760376000000000	0.760376000000000	0.760376000000000	0.760376000000000
870	0.763366000000000	0.763366000000000	0.763366000000000	0.763366000000000	0.763366000000000
885	0.767383000000000	0.767383000000000	0.767383000000000	0.767383000000000	0.767383000000000
900	0.772368000000000	0.772368000000000	0.772368000000000	0.772368000000000	0.772368000000000
915	0.774068000000000	0.774068000000000	0.774068000000000	0.774068000000000	0.774068000000000
930	0.776495000000000	0.776495000000000	0.776495000000000	0.776495000000000	0.776495000000000
945	0.780491000000000	0.780491000000000	0.780491000000000	0.780491000000000	0.780491000000000
960	0.783871000000000	0.783871000000000	0.783871000000000	0.783871000000000	0.783871000000000
975	0.785839000000000	0.785839000000000	0.785839000000000	0.785839000000000	0.785839000000000
